ctry,year,gdp_pc,urban,lit,Ex,water,sewage,elec,us_aid,tfr,gyear,y,wy,max_le,ctry_year,igdp_pc,iurban,ilit,itfr,iwater,isewage,ielec,igdp_log,iurban_log,ilit_log,iwater_log,isewage_log,ielec_log,zyear
Guatemala,1968,2750.64428710938,34.9189987182617,,48.1065788269043,,,,94142803,6.28800010681152,1950-1969,0.688374728227691,0.153539520272003,69.8842895507813,Guatemala.1950-1969,2750.64428710938,34.9189987182617,43.2581659063991,6.28800010681152,51.2000007629395,18,35.7999992370605,0.00868767774142754,-0.20344979391577,-0.345280567955274,-0.263965065708709,-0.972299985603616,-0.631953558511425,0.252868497417592
Honduras,1968,1603.17272949219,27.5960006713867,,49.0905055999756,,,,81593988,7.38299989700317,1950-1969,0.658137146592916,0.0707805327260904,74.5900848388672,Honduras.1950-1969,1603.17272949219,27.5960006713867,51.3130383328179,7.38299989700317,72.8000030517578,48.2000007629395,74.5899963378906,-0.531162871001465,-0.438809991873785,-0.174521712177343,0.088011384467058,0.012687293385393,0.102104970263629,0.252868497417592
Mexico,1968,4072.57421875,57.4109992980957,,58.5105304718018,,,,1644695,6.77500009536743,1950-1969,0.772446149900332,0.392290951986645,75.7470672607422,Mexico.1950-1969,4072.57421875,57.4109992980957,73.1297727853026,6.77500009536743,82.3000030517578,65.9000015258789,95.2399978637695,0.401127792980867,0.293755059483304,0.17976898168522,0.210666532108589,0.32546672116314,0.346498568581769,0.252868497417592
Nicaragua,1968,2783.39331054688,45.2929992675781,,50.6821479797363,,,,143280756,6.94099998474121,1950-1969,0.710564702729047,0.214969034929194,71.3265769958496,Nicaragua.1950-1969,2783.39331054688,45.2929992675781,55.1720836004616,6.94099998474121,37.9000015258789,18.5,40.5999984741211,0.0205233059440477,0.0566716281048665,-0.102009497113863,-0.564753460306295,-0.944901011415502,-0.50613340158246,0.252868497417592
Panama,1968,3531.34399414063,46.3849983215332,,64.0314826965332,,,,112229113,5.37799978256226,1950-1969,0.800342501736006,0.476949382266569,80.0051010131836,Panama.1950-1969,3531.34399414063,46.3849983215332,77.8,5.37799978256226,75.3000030517578,42.4000015258789,65.3000030517578,0.258531040650189,0.0804952440329041,0.241674840588627,0.121775562678508,-0.11552334527416,-0.0309093475901152,0.252868497417592
Paraguay,1968,1788.64685058594,36.7350006103516,,63.0163688659668,,,,40791652,6.04099988937378,1950-1969,0.847107453908988,0.63021798640488,74.3900535583496,Paraguay.1950-1969,1788.64685058594,36.7350006103516,78.6,6.04099988937378,10.3000001907349,13.3999996185303,16.2800006866455,-0.421688108132402,-0.15275085519955,0.251905108839441,-1.86756069890179,-1.26741706501081,-1.41996402785529,0.252868497417592
Peru,1968,3685.47607421875,55.2070007324219,,50.6773948669434,,,,81706127,6.5149998664856,1950-1969,0.682691028304372,0.137916157938791,74.2318161010742,Peru.1950-1969,3685.47607421875,55.2070007324219,69.8274423411091,6.5149998664856,55.9000015258789,41.2999992370605,54.9700012207031,0.30125221703975,0.254608919217393,0.133560498656157,-0.176140205197697,-0.141809262005904,-0.203113826527638,0.252868497417592
Uruguay,1968,4747.16064453125,81.9580001831055,,67.3413200378418,,,,202532518,2.84400010108948,1950-1969,0.87430330972683,0.729422933734399,77.0228355407715,Uruguay.1950-1969,4747.16064453125,81.9580001831055,92.5216675611001,2.84400010108948,83.5,91.1999969482422,79.3300018310547,0.554399187553418,0.649726072272932,0.414976270395626,0.225142019201479,0.650383120118247,0.16371495978848,0.252868497417592
Venezuela,1968,10249.3466796875,69.9729995727539,,63.8117122650147,,,,32103603,5.81099987030029,1950-1969,0.862837320272674,0.686418400178858,73.9556701660156,Venezuela.1950-1969,10249.3466796875,69.9729995727539,74.4382047125878,5.81099987030029,89.9000015258789,82,98.9899978637695,1.32406647226804,0.491628596364106,0.197502723646611,0.298993345795312,0.544047503764472,0.385117382744529,0.252868497417592
Argentina,1969,7037.2802734375,78.3939971923828,,65.8638076782227,,,,69264116,3.05599999427795,1950-1969,0.865087310236143,0.694709685344204,76.1354454040527,Argentina.1950-1969,7037.2802734375,78.3939971923828,92.8470785414683,3.05599999427795,84.1999969482422,74.3000030517578,81.3199996948242,0.94807427801358,0.605266507114536,0.418487232426545,0.233490272348795,0.445439249297388,0.188490554400447,0.285707638895295
Bolivia,1969,2119.611328125,39.4700012207031,,42.028787612915,,,,119725271,6.58699989318848,1950-1969,0.593232740015224,-0.10590055045789,70.847046661377,Bolivia.1950-1969,2119.611328125,39.4700012207031,56.8327590563716,6.58699989318848,39.5999984741211,14.3999996185303,35.1699981689453,-0.251914756632146,-0.0809399302846576,-0.0723536871712813,-0.520875532927193,-1.19544356340878,-0.649708036184003,0.285707638895295
Brazil,1969,2859.841796875,54.939998626709,,52.8856048583984,,,,152930389,5.16800022125244,1950-1969,0.72457475636097,0.2542072673336,72.9884727478027,Brazil.1950-1969,2859.841796875,54.939998626709,67.273918467191,5.16800022125244,35.2049063076782,23.8426662954571,44.4283399346734,0.0476188148059027,0.249760804784152,0.0963060295920899,-0.638519156023434,-0.691195066304002,-0.416023877970166,0.285707638895295
Chile,1969,5220.4384765625,74.5469970703125,,61.1189346313477,,,,322846238,4.2020001411438,1950-1969,0.774783500401238,0.399241192315331,78.8851783752441,Chile.1950-1969,5220.4384765625,74.5469970703125,87.6,4.2020001411438,79.8000030517578,50.2999992370606,74.4300003051758,0.649433904990362,0.554948908765696,0.360314407346626,0.17981893004301,0.0553333184381302,0.0999576598650691,0.285707638895295
Colombia,1969,2976.45239257813,54.0629997253418,,60.1233444213867,,,,586608407,5.82999992370606,1950-1969,0.801353850439151,0.480096388037615,75.0272109985352,Colombia.1950-1969,2976.45239257813,54.0629997253418,77.2,5.82999992370606,67.9000015258789,55.7999992370606,60.9599990844727,0.0875846263351532,0.233669177237129,0.233932866435011,0.0183314443817624,0.159102112214734,-0.0996835342470241,0.285707638895295
Costa_Rica,1969,3622.19189453125,38.2120018005371,,65.5868968963623,,,,94448745,5.32399988174439,1950-1969,0.822686052758098,0.548025105808534,79.7228744506836,Costa_Rica.1950-1969,3622.19189453125,38.2120018005371,87.4041416398938,5.32399988174439,78.5,41.4000015258789,64.870002746582,0.283931845608057,-0.11333120135934,0.358076078127174,0.163394012133032,-0.139390825811534,-0.0375161210421711,0.285707638895295
Cuba,1969,2020.888671875,60.0810012817383,,70.3285865783692,,,,,4.17999982833862,1950-1969,0.889486801779775,0.789647708096406,79.0664756774902,Cuba.1950-1969,2020.888671875,60.0810012817383,88.3348204466608,4.17999982833862,89.5,81.5,94.1600036621094,-0.299610141476737,0.339212822238122,0.368667781825899,0.294534012625478,0.537931276747036,0.335094071237509,0.285707638895295
Dominican_Republic,1969,1452.72375488281,39.1469993591309,,57.678337097168,,,,147140935,6.37599992752075,1950-1969,0.763883741328623,0.367022900318532,75.5066955566406,Dominican_Republic.1950-1969,1452.72375488281,39.1469993591309,66.6725684565535,6.37599992752075,53.5999984741211,23.2999992370605,61.7999992370606,-0.629707246726084,-0.0891570761093958,0.0873270102142394,-0.218155573046466,-0.714218415672309,-0.0859980784885757,0.285707638895295
Ecuador,1969,2259.1103515625,38.7439994812012,,56.2036647796631,,,,72848060,6.23799991607666,1950-1969,0.735891482038328,0.28622742051582,76.3749359130859,Ecuador.1950-1969,2259.1103515625,38.7439994812012,73.2,6.23799991607666,41.0999984741211,41.4000015258789,41.2400016784668,-0.188176406685227,-0.0995049591762811,0.180728830371547,-0.483696528279151,-0.139390825811534,-0.490492730758193,0.285707638895295
El_Salvador,1969,2205.99877929688,39.3030014038086,,53.6926574707031,,,,68288994,6.30000019073486,1950-1969,0.766898597894157,0.375886418639527,70.0127208709717,El_Salvador.1950-1969,2205.99877929688,39.3030014038086,57.0865727009689,6.30000019073486,74.8000030517578,50,77,-0.211967125242659,-0.085179963329542,-0.0678976556854343,0.115113313124001,0.0493512619283649,0.133903991246762,0.285707638895295
Guatemala,1969,2821.19970703125,35.2319984436035,,46.3348846435547,,,,56291450,6.25899982452393,1950-1969,0.66302290459554,0.0841024408078987,69.8842895507813,Guatemala.1950-1969,2821.19970703125,35.2319984436035,44.1411531759784,6.25899982452393,51.2000007629395,18,35.7999992370605,0.0340147297885309,-0.19452613452216,-0.325074064689761,-0.263965065708709,-0.972299985603616,-0.631953558511425,0.285707638895295
Honduras,1969,1559.21716308594,28.2439994812012,,49.7336578369141,,,,26210801,7.33400011062622,1950-1969,0.666759636275397,0.094301704551873,74.5900848388672,Honduras.1950-1969,1559.21716308594,28.2439994812012,52.1550513690746,7.33400011062622,72.8000030517578,48.2000007629395,74.5899963378906,-0.558963615944182,-0.41559982360114,-0.158245551537302,0.088011384467058,0.012687293385393,0.102104970263629,0.285707638895295
Mexico,1969,4185.484375,58.2290000915527,,59.0467472076416,,,,8612703,6.76000022888184,1950-1969,0.779525192762731,0.413414655569928,75.7470672607422,Mexico.1950-1969,4185.484375,58.2290000915527,74.0896558906884,6.76000022888184,82.3000030517578,65.9000015258789,95.2399978637695,0.428474945266824,0.307902663108696,0.192809335344916,0.210666532108589,0.32546672116314,0.346498568581769,0.285707638895295
Nicaragua,1969,2875.26879882813,46.1599998474121,,49.7300701141358,,,,16413658,6.91900014877319,1950-1969,0.697216552492481,0.177926432104284,71.3265769958496,Nicaragua.1950-1969,2875.26879882813,46.1599998474121,56.1823577368335,6.91900014877319,37.9000015258789,18.5,40.5999984741211,0.0529986724055584,0.0756327680074351,-0.083863802252468,-0.564753460306295,-0.944901011415502,-0.50613340158246,0.285707638895295
Panama,1969,3698.96704101563,47.0379981994629,,64.5603141784668,,,,90277684,5.27899980545044,1950-1969,0.806952473790743,0.497630269098875,80.0051010131836,Panama.1950-1969,3698.96704101563,47.0379981994629,78.4,5.27899980545044,75.3000030517578,42.4000015258789,65.3000030517578,0.30490610985092,0.0944748965145643,0.249357336760643,0.121775562678508,-0.11552334527416,-0.0309093475901152,0.285707638895295
Paraguay,1969,1809.56567382813,36.9000015258789,,61.5532112121582,,,,74834035,5.89400005340576,1950-1969,0.827438726924393,0.563609459372135,74.3900535583496,Paraguay.1950-1969,1809.56567382813,36.9000015258789,79.3,5.89400005340576,10.3000001907349,13.3999996185303,16.2800006866455,-0.410060635445977,-0.148269258488566,0.260771538045083,-1.86756069890179,-1.26741706501081,-1.41996402785529,0.285707638895295
Peru,1969,3676.48559570313,56.3089981079102,,51.1500778198242,,,,69652120,6.41499996185303,1950-1969,0.689058688126102,0.155422235981052,74.2318161010742,Peru.1950-1969,3676.48559570313,56.3089981079102,70.9773534147319,6.41499996185303,55.9000015258789,41.2999992370605,54.9700012207031,0.298809801991146,0.274373495785129,0.149894269575433,-0.176140205197697,-0.141809262005904,-0.203113826527638,0.285707638895295
Uruguay,1969,4990.97216796875,82.1640014648438,,66.8848724365234,,,,20799142,2.86899995803833,1950-1969,0.868377176287134,0.706958781097287,77.0228355407715,Uruguay.1950-1969,4990.97216796875,82.1640014648438,92.7756810121727,2.86899995803833,83.5,91.1999969482422,79.3300018310547,0.604483221310161,0.652236416868439,0.417717956794738,0.225142019201479,0.650383120118247,0.16371495978848,0.285707638895295
Venezuela,1969,10262.4228515625,70.9199981689453,,63.7443084716797,,,,20503034,5.60500001907349,1950-1969,0.861925912219936,0.683079102082126,73.9556701660156,Venezuela.1950-1969,10262.4228515625,70.9199981689453,75.8682950820519,5.60500001907349,89.9000015258789,82,98.9899978637695,1.32534146452324,0.505071604500635,0.216532286932668,0.298993345795312,0.544047503764472,0.385117382744529,0.285707638895295
Argentina,1970,7301.96630859375,78.879997253418,93,66.3586807250977,,,,7707541,3.07299995422363,1970-1989,0.871587213720633,0.719061149950933,76.1354454040527,Argentina.1970-1989,7301.96630859375,78.879997253418,93,3.07299995422363,84.1999969482422,74.3000030517578,81.3199996948242,0.984996176507867,0.611446824587849,0.420132902557537,0.233490272348795,0.445439249297388,0.188490554400447,0.318546780372998
Bolivia,1970,2176.375,39.7760009765625,58,42.3277492523193,,,,45964275,6.57800006866455,1970-1989,0.59745255796802,-0.0943740653624813,70.847046661377,Bolivia.1970-1989,2176.375,39.7760009765625,58,6.57800006866455,39.5999984741211,14.3999996185303,35.1699981689453,-0.225486844013287,-0.0732171110069273,-0.0520235800493003,-0.520875532927193,-1.19544356340878,-0.649708036184003,0.318546780372998
Brazil,1970,3056.71899414063,55.9090003967285,68,53.1764698028565,36.9300003051758,24.4200000762939,45.5999984741211,749811656,5.02400016784668,1970-1989,0.728559836929281,0.265446860493955,72.9884727478027,Brazil.1970-1989,3056.71899414063,55.9090003967285,68,5.02400016784668,36.9300003051758,24.4200000762939,45.5999984741211,0.114194623865796,0.267244525199756,0.107041114580388,-0.590680375527232,-0.667269271692982,-0.389993747548839,0.318546780372998
Chile,1970,5231.42919921875,75.2269973754883,88,62.0881366729736,79.8000030517578,50.2999992370606,74.4300003051758,131536893,4.02299976348877,1970-1989,0.787069737963073,0.436182187611055,78.8851783752441,Chile.1970-1989,5231.42919921875,75.2269973754883,88,4.02299976348877,79.8000030517578,50.2999992370606,74.4300003051758,0.651537017476716,0.564029323293958,0.364870223882487,0.17981893004301,0.0553333184381302,0.0999576598650691,0.318546780372998
Colombia,1970,3094.21655273438,54.8199996948242,78,56.8020896911621,,,,670866266,5.59899997711182,1970-1989,0.757086514814887,0.347164814627797,75.0272109985352,Colombia.1970-1989,3094.21655273438,54.8199996948242,78,5.59899997711182,67.9000015258789,55.7999992370606,60.9599990844727,0.126387248171273,0.247574234420991,0.244242236093872,0.0183314443817624,0.159102112214734,-0.0996835342470241,0.318546780372998
Costa_Rica,1970,3753.91162109375,38.8269996643066,88,65.5404014587402,,,,100280410,5.01200008392334,1970-1989,0.822102839496629,0.54612499250715,79.7228744506836,Costa_Rica.1970-1989,3753.91162109375,38.8269996643066,88,5.01200008392334,78.5,41.4000015258789,64.870002746582,0.319650902573043,-0.097364978624404,0.364870223882487,0.163394012133032,-0.139390825811534,-0.0375161210421711,0.318546780372998
Cuba,1970,1917.41625976563,60.265998840332,89,70.6681213378906,,,,,4.03299999237061,1970-1989,0.893781096632456,0.807481247891598,79.0664756774902,Cuba.1970-1989,1917.41625976563,60.265998840332,89,4.03299999237061,89.5,81.5,94.1600036621094,-0.352168910981695,0.34228722715261,0.37616977913642,0.294534012625478,0.537931276747036,0.335094071237509,0.318546780372998
Dominican_Republic,1970,1561.47021484375,40.2089996337891,67,57.6195774078369,,,,105832163,6.18200016021729,1970-1989,0.763105536311202,0.36474070459939,75.5066955566406,Dominican_Republic.1970-1989,1561.47021484375,40.2089996337891,67,6.18200016021729,53.5999984741211,23.2999992370605,61.7999992370606,-0.557519669866654,-0.0623900088299951,0.0922260287952463,-0.218155573046466,-0.714218415672309,-0.0859980784885757,0.318546780372998
Ecuador,1970,2334.892578125,39.2779998779297,74,56.9809074401856,,,,136279623,6.12799978256226,1970-1989,0.746068153890556,0.315313803335117,76.3749359130859,Ecuador.1970-1989,2334.892578125,39.2779998779297,74,6.12799978256226,41.0999984741211,41.4000015258789,41.2400016784668,-0.155181607740972,-0.085816288301602,0.191598502608451,-0.483696528279151,-0.139390825811534,-0.490492730758193,0.318546780372998
El_Salvador,1970,2186.79345703125,39.4020004272461,58,53.4417991638184,,,,63835504,6.20300006866455,1970-1989,0.763315558929751,0.36535639894584,70.0127208709717,El_Salvador.1970-1989,2186.79345703125,39.4020004272461,58,6.20300006866455,74.8000030517578,50,77,-0.22071119671256,-0.0826642636066293,-0.0520235800493003,0.115113313124001,0.0493512619283649,0.133903991246762,0.318546780372998
Guatemala,1970,2918.69311523438,35.5449981689453,45,47.7454433441162,,,,162667420,6.2350001335144,1970-1989,0.683207107792405,0.139333203094354,69.8842895507813,Guatemala.1970-1989,2918.69311523438,35.5449981689453,45,6.2350001335144,51.2000007629395,18,35.7999992370605,0.0679884601000413,-0.18568140301904,-0.3058041008254,-0.263965065708709,-0.972299985603616,-0.631953558511425,0.318546780372998
Honduras,1970,1556.14624023438,28.9020004272461,53,50.3882884979248,,,,37011703,7.26999998092651,1970-1989,0.675536012685544,0.118299105133402,74.5900848388672,Honduras.1970-1989,1556.14624023438,28.9020004272461,53,7.26999998092651,72.8000030517578,48.2000007629395,74.5899963378906,-0.560935086651538,-0.392570039228061,-0.142174677043597,0.088011384467058,0.012687293385393,0.102104970263629,0.318546780372998
