ctry,year,sex,pred_lag
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-9
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-9
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-9
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-12
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-9
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-9
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-12
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-10
Honduras,1990,total,-11
Honduras,1990,total,-11
Honduras,1990,total,-10
Honduras,1990,total,-9
Honduras,1990,total,-11
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-10
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-10
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-4
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-10
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-4
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-10
Mexico,1950,total,-7
Mexico,1950,total,-10
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-5
Mexico,1950,total,-4
Mexico,1950,total,-5
Mexico,1950,total,-9
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-10
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-10
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-4
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-10
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-10
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-4
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-10
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-10
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-4
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-5
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-4
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-10
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-4
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-11
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-10
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-4
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-10
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-10
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-10
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-10
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-4
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-5
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-5
Mexico,1950,total,-11
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-10
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-6
Mexico,1950,total,-5
Mexico,1950,total,-9
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-6
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-9
Mexico,1950,total,-9
Mexico,1950,total,-9
Mexico,1950,total,-7
Mexico,1950,total,-7
Mexico,1950,total,-8
Mexico,1950,total,-7
Mexico,1950,total,-7
